Name,Category,Packaging,Recyclability,Components Used,Carbon_Footprints,Water_Usage_Liters,Sustainability_Score,Sustainability_Level,Sustainable_Alternative
Smart NAME_14183_6GQ JSO,Electronics,Bamboo,Yes,Contains bamboo and eco resin,0.3943309044772655,29,97.61519799703362,High,Use bamboo-based sustainable design
Lite NAME_14184_HX0 ACF,Daily-use,Aluminum,Yes,Contains hemp and eco resin,8.730835571643857,203,60.05574306711046,Medium,Promote closed-loop aluminum recycling
Urban NAME_14185_X3E 4BF,Food,Rubber,No,Contains hemp and minor additives,3.609018951882594,158,35.07181239136497,Low,Replace with natural rubber
Prime NAME_14186_8VV ES0,Electronics,Bamboo,Yes,Contains recycled wood and starch base,0.174201508498149,27,95.75992228203148,High,Use bamboo-based sustainable design
Mini NAME_14187_0IE AWU,Food,Metal,Yes,Contains glass and binders,2.4428091954959985,102,78.36273897574665,High,Switch to stainless steel components
Craft NAME_14188_W1E 4I6,Electronics,Aluminum,Yes,Contains glass and binders,9.391613888492838,182,59.80080460282771,Medium,Promote closed-loop aluminum recycling
Prime NAME_14189_RI6 J87,Furniture,Recyclable Paper Wrap,Yes,Contains steel and starch base,3.308034617969535,107,87.87792477485405,High,Use reclaimed wood table
Green NAME_14190_YZ5 QJK,Electronics,Aluminum,Yes,Contains bioplastic and starch base,8.710515582567039,217,56.6901147886485,Medium,Promote closed-loop aluminum recycling
Eco NAME_14191_P6Q 12G,Cosmetics,Bioplastic,Yes,Contains organic cotton and colorants,0.5861978055873336,63,87.17124868292635,High,Adopt bioplastic materials
Urban NAME_14192_0A5 BZ2,Cosmetics,Fabric,Yes,Contains steel and eco resin,2.270171517069743,120,79.15273457231221,High,Use organic cotton or hemp fabrics
Eco NAME_14193_M3C JOR,Furniture,Cardboard,Yes,Contains bioplastic and starch base,2.231874004226204,74,80.03209738259669,Medium,Use bamboo-based chair
Urban NAME_14194_CP0 T4B,Cosmetics,Glass,Yes,Contains bioplastic and minor additives,0.729504726368009,56,88.39879020155173,High,Encourage glass refill systems
Renew NAME_14195_7U6 NJ6,Daily-use,Glass,Yes,Contains recycled wood and starch base,1.076573323664627,64,88.73537922033702,High,Encourage glass refill systems
Renew NAME_14196_FZ1 KDK,Daily-use,Bamboo,Yes,Contains aluminium and binders,-0.1158836250981671,28,92.9541484147439,High,Use bamboo-based sustainable design
Eco NAME_14197_3VD 5FC,Furniture,Bioplastic Wrap,Yes,Contains recycled wood and starch base,2.449853035024131,72,89.25035868243151,High,Use recycled wood shelf
Craft NAME_14198_ORZ 6EU,Food,Glass,Yes,Contains bioplastic and eco resin,1.309729541411958,63,88.76713844378446,High,Encourage glass refill systems
Urban NAME_14199_A1S SW0,Food,Aluminum,Yes,Contains steel and colorants,8.53292023843972,188,60.671483344661965,Medium,Promote closed-loop aluminum recycling
Renew NAME_14200_OPI VRG,Daily-use,Plastic,No,Contains glass and starch base,6.396309329729182,194,23.4760797293952,Low,Use bioplastic or glass packaging
Prime NAME_14201_SKD 0BS,Daily-use,Fabric,Yes,Contains glass and colorants,2.441881711084022,124,75.83753047749376,High,Use organic cotton or hemp fabrics
Renew NAME_14202_67L GE0,Furniture,Cardboard,Yes,Contains glass and eco resin,2.722694112864043,74,81.9443127269571,Medium,Use bamboo-based chair
Mini NAME_14203_T9Y CQL,Food,Aluminum,Yes,Contains organic cotton and eco resin,9.373623015365574,209,58.05199810378655,Medium,Promote closed-loop aluminum recycling
Lite NAME_14204_NH5 5EW,Electronics,Bamboo,Yes,Contains organic cotton and colorants,0.722157943579095,31,94.56660495496928,High,Use bamboo-based sustainable design
Eco NAME_14205_7BO QSJ,Food,Plastic,No,Contains glass and colorants,5.737247568617369,164,25.873093295745647,Low,Use bioplastic or glass packaging
Craft NAME_14206_B9N 687,Cosmetics,Rubber,No,Contains recycled wood and eco resin,3.550195520366437,151,36.00384485468213,Low,Replace with natural rubber
Craft NAME_14207_CDV 9MK,Electronics,Rubber,No,Contains steel and eco resin,4.122763206894516,140,36.10515877970616,Low,Replace with natural rubber
Renew NAME_14208_NFN XON,Electronics,Bioplastic,Yes,Contains steel and adhesives,1.0085965463381728,65,88.82513133952183,High,Adopt bioplastic materials
Lite NAME_14209_KA4 0II,Food,Plastic,No,Contains aluminium and adhesives,6.019924765938153,189,26.150770629730133,Low,Use bioplastic or glass packaging
Smart NAME_14210_VHT 6Q2,Cosmetics,Plastic,No,Contains aluminium and minor additives,6.355295198225206,182,27.27679143283769,Low,Use bioplastic or glass packaging
Mini NAME_14211_0EZ OKO,Food,Rubber,No,Contains recycled wood and starch base,3.747772472772196,163,32.22287776678931,Low,Replace with natural rubber
Prime NAME_14212_0RJ 8BV,Daily-use,Metal,Yes,Contains bioplastic and adhesives,2.4993429613127294,105,79.22220448521665,High,Switch to stainless steel components
Craft NAME_14213_7WJ AR3,Cosmetics,Metal,Yes,Contains bioplastic and eco resin,1.9300366992433795,95,83.24319424714824,High,Switch to stainless steel components
Renew NAME_14214_AKL HYD,Cosmetics,Paper,Yes,Contains aluminium and colorants,1.055957143738476,53,87.70822167831979,High,Use recycled paper packaging
Prime NAME_14215_W68 5JI,Electronics,Plastic,No,Contains organic cotton and minor additives,6.112491814536248,193,22.89384511362103,Low,Use bioplastic or glass packaging
Eco NAME_14216_DPC OVY,Cosmetics,Bioplastic,Yes,Contains glass and binders,0.5564598568430605,65,90.9823700142147,High,Adopt bioplastic materials
Craft NAME_14217_XCK XNE,Cosmetics,Glass,Yes,Contains steel and eco resin,1.2107850329532366,60,86.89341517908217,High,Encourage glass refill systems
Smart NAME_14218_AQ0 QWV,Electronics,Bamboo,Yes,Contains organic cotton and binders,0.2961674817010167,29,95.6081129190888,High,Use bamboo-based sustainable design
Urban NAME_14219_G5K WOB,Electronics,Metal,Yes,Contains bioplastic and binders,1.8465647588070269,108,82.18643053665778,High,Switch to stainless steel components
Lite NAME_14220_G6C RTW,Daily-use,Fabric,Yes,Contains bamboo and colorants,2.2113092526741824,113,77.89847658540798,High,Use organic cotton or hemp fabrics
Lite NAME_14221_7OF YX7,Food,Aluminum,Yes,Contains organic cotton and adhesives,8.931149216232598,197,55.633199631484125,Medium,Promote closed-loop aluminum recycling
Eco NAME_14222_LXB F9Y,Furniture,Recyclable Paper Wrap,Yes,Contains hemp and binders,3.267613165935627,91,84.30644114768597,High,Use reclaimed wood table
Lite NAME_14223_NIP LGP,Food,Paper,Yes,Contains bamboo and colorants,0.7783424896193935,48,90.10737459359746,High,Use recycled paper packaging
Lite NAME_14224_LVE EE3,Daily-use,Glass,Yes,Contains hemp and starch base,0.9482400005217816,60,89.7534222509227,High,Encourage glass refill systems
Smart NAME_14225_309 LCS,Electronics,Paper,Yes,Contains bioplastic and eco resin,1.247426522548594,51,87.92786446341955,High,Use recycled paper packaging
Prime NAME_14226_UWZ ZVR,Furniture,Paper Wrap,Yes,Contains aluminium and minor additives,3.805420542481041,108,73.5729606349876,Medium,Use bamboo-based bed
Eco NAME_14227_DAY Q5T,Electronics,Metal,Yes,Contains bioplastic and adhesives,1.9631323536349516,98,80.92808168723006,High,Switch to stainless steel components
Eco NAME_14228_U8G ZCX,Electronics,Metal,Yes,Contains recycled wood and binders,1.627458035948043,90,82.93911932775292,High,Switch to stainless steel components
Renew NAME_14229_H80 SIV,Furniture,Cardboard,Yes,Contains glass and colorants,2.8428181845172875,75,83.05341735567265,Medium,Use bamboo-based chair
Urban NAME_14230_OWR 9KE,Daily-use,Paper,Yes,Contains bamboo and starch base,0.8652832940732068,46,89.3433173993917,High,Use recycled paper packaging
Smart NAME_14231_PV8 V9E,Cosmetics,Bioplastic,Yes,Contains organic cotton and colorants,1.1588237555952454,54,90.62145612776,High,Adopt bioplastic materials
Craft NAME_14232_DIK 78Y,Electronics,Bamboo,Yes,Contains aluminium and minor additives,0.3006202959702346,30,95.21878361270946,High,Use bamboo-based sustainable design
Craft NAME_14233_KFY Z4V,Electronics,Bioplastic,Yes,Contains bioplastic and binders,0.689638924268149,60,92.07248920965998,High,Adopt bioplastic materials
Prime NAME_14234_YHA AFL,Furniture,Cardboard,Yes,Contains steel and adhesives,2.2350340767590526,86,83.04128660524795,Medium,Use bamboo-based chair
Lite NAME_14235_S4P 3VQ,Daily-use,Glass,Yes,Contains recycled wood and adhesives,0.7295809680999519,57,87.00739536348637,High,Encourage glass refill systems
Mini NAME_14236_GPO 30L,Furniture,Cardboard,Yes,Contains bioplastic and eco resin,2.0869688680471463,87,81.48438685029818,Medium,Use bamboo-based chair
Prime NAME_14237_O5P XN5,Furniture,Recyclable Paper Wrap,Yes,Contains aluminium and minor additives,2.678538715873245,108,86.89940615996044,High,Use reclaimed wood table
Green NAME_14238_294 VOH,Electronics,Metal,Yes,Contains recycled wood and starch base,1.5232250744449467,95,78.04492945994713,High,Switch to stainless steel components
Craft NAME_14239_CSF 02U,Daily-use,Glass,Yes,Contains organic cotton and eco resin,1.2021607076686909,63,85.1994911349939,High,Encourage glass refill systems
Mini NAME_14240_JFJ HCD,Furniture,Bioplastic Wrap,Yes,Contains bioplastic and starch base,2.3213032438951493,75,87.95850730206776,High,Use recycled wood shelf
Lite NAME_14241_FFX C2A,Furniture,Bioplastic Wrap,Yes,Contains bamboo and colorants,2.2939838159188484,73,91.02723085832686,High,Use recycled wood shelf
Urban NAME_14242_4SJ HMT,Daily-use,Rubber,No,Contains steel and binders,3.996414703857593,148,35.970699584560045,Low,Replace with natural rubber
Prime NAME_14243_5RW QE6,Cosmetics,Bamboo,Yes,Contains bioplastic and minor additives,0.617533391150205,28,96.1286937807888,High,Use bamboo-based sustainable design
Prime NAME_14244_48S 1L5,Cosmetics,Plastic,No,Contains bamboo and binders,6.297745133987269,177,24.666894885837408,Low,Use bioplastic or glass packaging
Plus NAME_14245_IR4 72P,Food,Fabric,Yes,Contains aluminium and adhesives,2.343325011606217,121,77.3504566441454,High,Use organic cotton or hemp fabrics
Prime NAME_14246_4YZ VQW,Electronics,Fabric,Yes,Contains bamboo and adhesives,2.2961236492517885,129,80.01316906219547,High,Use organic cotton or hemp fabrics
Smart NAME_14247_0PE NTS,Electronics,Bioplastic,Yes,Contains bamboo and binders,0.5565157576827134,56,88.93515405553231,High,Adopt bioplastic materials
Eco NAME_14248_2R1 9DE,Electronics,Metal,Yes,Contains aluminium and binders,1.516477512627918,97,80.31434536613455,High,Switch to stainless steel components
Plus NAME_14249_7VX HCO,Daily-use,Paper,Yes,Contains steel and binders,0.4710275180874377,47,90.0975153123349,High,Use recycled paper packaging
Mini NAME_14250_HMZ Z58,Cosmetics,Fabric,Yes,Contains bioplastic and adhesives,2.133772285291861,116,81.49245263187957,High,Use organic cotton or hemp fabrics
Renew NAME_14251_7SJ U8R,Cosmetics,Paper,Yes,Contains hemp and minor additives,1.13707085395633,47,93.11555977217692,High,Use recycled paper packaging
Smart NAME_14252_W5D FSB,Furniture,Paper Wrap,Yes,Contains recycled wood and starch base,4.338248259394366,129,76.26658834536329,Medium,Use bamboo-based bed
Lite NAME_14253_RTR JWL,Furniture,Plastic Film,No,Contains bamboo and eco resin,5.2957471162985215,180,46.52314903464833,Low,Use organic fabric sofa
Plus NAME_14254_ZYZ A46,Electronics,Metal,Yes,Contains bioplastic and minor additives,1.9786672744893912,105,82.37865557726398,High,Switch to stainless steel components
Prime NAME_14255_EPO IIN,Food,Bioplastic,Yes,Contains hemp and minor additives,1.0989884806967771,64,92.22144018926016,High,Adopt bioplastic materials
Eco NAME_14256_S86 UF4,Daily-use,Plastic,No,Contains bamboo and minor additives,5.901199342005792,174,25.63223615575592,Low,Use bioplastic or glass packaging
Mini NAME_14257_H3E 2LR,Furniture,Recyclable Paper Wrap,Yes,Contains hemp and starch base,2.847607372446945,93,87.3393334943521,High,Use reclaimed wood table
Craft NAME_14258_1PQ 3CK,Daily-use,Plastic,No,Contains recycled wood and eco resin,5.695944075821049,171,25.63000992143142,Low,Use bioplastic or glass packaging
Prime NAME_14259_0BX PAC,Cosmetics,Bamboo,Yes,Contains steel and binders,-0.1700853807350632,28,93.19405029788486,High,Use bamboo-based sustainable design
Green NAME_14260_Q72 HRN,Cosmetics,Bioplastic,Yes,Contains aluminium and eco resin,0.5646683212227867,55,91.74419619233043,High,Adopt bioplastic materials
Renew NAME_14261_KAP DZT,Food,Paper,Yes,Contains recycled wood and binders,0.9122507878345611,52,91.90770692661444,High,Use recycled paper packaging
Lite NAME_14262_9SO SGE,Daily-use,Fabric,Yes,Contains bioplastic and minor additives,2.742832309718241,122,81.16474456486749,High,Use organic cotton or hemp fabrics
Urban NAME_14263_4NN OM0,Furniture,Cardboard,Yes,Contains glass and starch base,2.7582470157905226,75,84.90216302548606,Medium,Use bamboo-based chair
Urban NAME_14264_TLL Y9M,Furniture,Plastic Film,No,Contains hemp and adhesives,5.359919406355676,185,46.352827907426345,Low,Use organic fabric sofa
Craft NAME_14265_VJR 0PP,Daily-use,Plastic,No,Contains bioplastic and eco resin,5.7592005258962535,195,25.895856844599862,Low,Use bioplastic or glass packaging
Craft NAME_14266_4T3 9JA,Food,Aluminum,Yes,Contains aluminium and colorants,8.673223019241354,209,58.64901212165461,Medium,Promote closed-loop aluminum recycling
Urban NAME_14267_HX5 C1X,Food,Metal,Yes,Contains hemp and eco resin,2.230729938045912,92,80.11959408176142,High,Switch to stainless steel components
Prime NAME_14268_YYE KD2,Daily-use,Bamboo,Yes,Contains bamboo and binders,0.7520325032981716,30,95.60864727363663,High,Use bamboo-based sustainable design
Smart NAME_14269_W1W NU5,Cosmetics,Plastic,No,Contains recycled wood and starch base,5.903859760831301,175,27.877782197508505,Low,Use bioplastic or glass packaging
Urban NAME_14270_JX9 HWU,Cosmetics,Glass,Yes,Contains bioplastic and eco resin,1.41160117484611,61,89.47380639991593,High,Encourage glass refill systems
Prime NAME_14271_B8I PMG,Daily-use,Rubber,No,Contains glass and eco resin,4.365445086197691,145,35.17666671820152,Low,Replace with natural rubber
Plus NAME_14272_YNB 6U1,Food,Glass,Yes,Contains bioplastic and eco resin,0.8269420867099525,62,89.98419918474669,High,Encourage glass refill systems
Smart NAME_14273_089 9GZ,Food,Bamboo,Yes,Contains bioplastic and adhesives,0.1823087459669178,29,95.854978335799,High,Use bamboo-based sustainable design
Lite NAME_14274_B9I 5VH,Electronics,Rubber,No,Contains bamboo and minor additives,3.822124918421542,160,31.73123349412927,Low,Replace with natural rubber
Eco NAME_14275_3JR Q9N,Electronics,Rubber,No,Contains steel and starch base,4.101802651061043,155,33.24616985773643,Low,Replace with natural rubber
Eco NAME_14276_GPJ 18S,Electronics,Plastic,No,Contains steel and eco resin,5.792366323088093,193,23.113040014359967,Low,Use bioplastic or glass packaging
Eco NAME_14277_X2A 4MF,Cosmetics,Fabric,Yes,Contains bioplastic and minor additives,2.2014204485974886,130,78.25683921751623,High,Use organic cotton or hemp fabrics
Green NAME_14278_N25 QL0,Furniture,Paper Wrap,Yes,Contains bamboo and colorants,4.35277001586285,115,77.26418928940072,Medium,Use bamboo-based bed
Renew NAME_14279_KTN W8W,Cosmetics,Bioplastic,Yes,Contains glass and colorants,0.6154227564359981,56,91.9676135079007,High,Adopt bioplastic materials
Eco NAME_14280_ZB8 PFL,Furniture,Recyclable Paper Wrap,Yes,Contains aluminium and adhesives,2.537530760506903,93,83.47611062417675,High,Use reclaimed wood table
Urban NAME_14281_F7J CUQ,Furniture,Plastic Film,No,Contains glass and colorants,4.903818341310227,209,45.80127211121236,Low,Use organic fabric sofa
Smart NAME_14282_JM5 XY6,Food,Metal,Yes,Contains hemp and adhesives,1.9061165980678565,101,79.13141621269158,High,Switch to stainless steel components
Craft NAME_14283_U88 HM8,Food,Paper,Yes,Contains aluminium and colorants,0.3221103256764313,50,90.00168855152562,High,Use recycled paper packaging
Prime NAME_14284_DBZ F1V,Food,Fabric,Yes,Contains bamboo and starch base,2.724154062220149,111,77.60242112438043,High,Use organic cotton or hemp fabrics
Green NAME_14285_X4W J53,Electronics,Aluminum,Yes,Contains organic cotton and eco resin,9.0198174774355,192,59.53696964852862,Medium,Promote closed-loop aluminum recycling
Eco NAME_14286_7FH SJI,Food,Fabric,Yes,Contains steel and adhesives,2.4803546576126743,114,80.13055776861539,High,Use organic cotton or hemp fabrics
Prime NAME_14287_71E Q15,Furniture,Paper Wrap,Yes,Contains organic cotton and adhesives,3.8213559367901606,109,77.42749786744298,Medium,Use bamboo-based bed
Urban NAME_14288_126 8NB,Electronics,Bioplastic,Yes,Contains steel and starch base,0.6074281541257119,54,87.58329203609236,High,Adopt bioplastic materials
Green NAME_14289_SQM 8F1,Electronics,Glass,Yes,Contains aluminium and starch base,1.1862801799927305,63,88.63843661623463,High,Encourage glass refill systems
Urban NAME_14290_I6F B5Z,Cosmetics,Bamboo,Yes,Contains recycled wood and eco resin,0.4472778371054129,29,97.26953168653634,High,Use bamboo-based sustainable design
Eco NAME_14291_FFF 7AN,Food,Rubber,No,Contains hemp and binders,4.1891067853357296,158,32.94730604004516,Low,Replace with natural rubber
Craft NAME_14292_6J1 462,Cosmetics,Paper,Yes,Contains glass and starch base,1.242066113977041,48,88.19478805390865,High,Use recycled paper packaging
Eco NAME_14293_42C 2E0,Electronics,Glass,Yes,Contains aluminium and starch base,0.7604781596961778,64,87.01283323318357,High,Encourage glass refill systems
Craft NAME_14294_QNA PGV,Daily-use,Glass,Yes,Contains steel and adhesives,1.2776990514290698,56,88.34478700891822,High,Encourage glass refill systems
Smart NAME_14295_8Z9 91O,Cosmetics,Paper,Yes,Contains recycled wood and minor additives,1.0675185161113414,53,91.07501121500351,High,Use recycled paper packaging
Plus NAME_14296_MNC 5RR,Electronics,Glass,Yes,Contains organic cotton and binders,1.6709484908251748,59,88.08737310634154,High,Encourage glass refill systems
Plus NAME_14297_SCP L5T,Daily-use,Metal,Yes,Contains bioplastic and minor additives,2.0876112295831897,102,79.20323308057621,High,Switch to stainless steel components
Eco NAME_14298_DJT 4RJ,Furniture,Plastic Film,No,Contains glass and minor additives,5.123838701235484,209,42.27706116532946,Low,Use organic fabric sofa
Smart NAME_14299_YCJ W11,Furniture,Bioplastic Wrap,Yes,Contains recycled wood and eco resin,1.6693794994583453,75,90.98681484887148,High,Use recycled wood shelf
Craft NAME_14300_UV4 S7S,Electronics,Aluminum,Yes,Contains hemp and colorants,9.228699675187672,184,60.80988278842913,Medium,Promote closed-loop aluminum recycling
Smart NAME_14301_ML1 TDT,Food,Fabric,Yes,Contains aluminium and adhesives,2.919554356427071,112,78.37157317331378,High,Use organic cotton or hemp fabrics
Prime NAME_14302_K00 IF3,Electronics,Glass,Yes,Contains organic cotton and minor additives,0.7762290229131523,60,89.93527169416005,High,Encourage glass refill systems
Lite NAME_14303_EX2 E3T,Electronics,Glass,Yes,Contains recycled wood and colorants,1.1083782083209237,58,85.54832942735376,High,Encourage glass refill systems
Green NAME_14304_10T 8BP,Daily-use,Fabric,Yes,Contains aluminium and colorants,2.7787173542144843,125,77.74720722664793,High,Use organic cotton or hemp fabrics
Prime NAME_14305_GB6 B2N,Food,Glass,Yes,Contains hemp and colorants,1.059128195200784,61,87.22125675086704,High,Encourage glass refill systems
Renew NAME_14306_6DF C8G,Furniture,Paper Wrap,Yes,Contains steel and minor additives,3.874260430677567,108,78.76465357678231,Medium,Use bamboo-based bed
Eco NAME_14307_9FH 68U,Furniture,Recyclable Paper Wrap,Yes,Contains aluminium and minor additives,2.7671237852094794,90,83.89951339232249,High,Use reclaimed wood table
Urban NAME_14308_RTO 9GG,Furniture,Paper Wrap,Yes,Contains recycled wood and minor additives,3.5607376734832954,112,77.104334224323,Medium,Use bamboo-based bed
Green NAME_14309_8AN MC0,Daily-use,Bamboo,Yes,Contains glass and starch base,0.1521073199471025,27,91.85565919124288,High,Use bamboo-based sustainable design
Mini NAME_14310_8MR 2KH,Cosmetics,Plastic,No,Contains aluminium and adhesives,5.533223558720041,193,27.70186857002464,Low,Use bioplastic or glass packaging
Lite NAME_14311_RJA A1Z,Furniture,Bioplastic Wrap,Yes,Contains bamboo and minor additives,2.304188103851033,66,92.54335984780862,High,Use recycled wood shelf
Prime NAME_14312_4GO B4C,Daily-use,Rubber,No,Contains recycled wood and colorants,3.944565048923426,162,33.92634040566393,Low,Replace with natural rubber
Renew NAME_14313_WNQ OF2,Food,Rubber,No,Contains hemp and binders,3.9817970170528953,147,32.64874884023829,Low,Replace with natural rubber
Green NAME_14314_BL7 RZ5,Electronics,Paper,Yes,Contains organic cotton and eco resin,1.0326270066303578,50,91.85439749339206,High,Use recycled paper packaging
Green NAME_14315_L0O DB8,Food,Plastic,No,Contains steel and colorants,6.246412349269329,184,24.733248450784288,Low,Use bioplastic or glass packaging
Lite NAME_14316_1HE 3F5,Furniture,Plastic Film,No,Contains glass and eco resin,4.777250403993122,218,43.59525092082595,Low,Use organic fabric sofa
Renew NAME_14317_EUK 1SI,Furniture,Cardboard,Yes,Contains bamboo and eco resin,2.4965560257628203,85,84.2073508153974,Medium,Use bamboo-based chair
Plus NAME_14318_AOD FQK,Food,Glass,Yes,Contains bamboo and adhesives,1.218144227051176,61,90.59227099211064,High,Encourage glass refill systems
Renew NAME_14319_AFJ HU6,Daily-use,Metal,Yes,Contains steel and minor additives,2.263224002305566,101,78.99786612014033,High,Switch to stainless steel components
Eco NAME_14320_XRR YNY,Furniture,Recyclable Paper Wrap,Yes,Contains steel and eco resin,2.582081468253349,102,86.99540450384535,High,Use reclaimed wood table
Urban NAME_14321_PEJ 22P,Furniture,Bioplastic Wrap,Yes,Contains organic cotton and minor additives,1.835377757781908,76,92.0714358045328,High,Use recycled wood shelf
Renew NAME_14322_WS6 9BT,Cosmetics,Aluminum,Yes,Contains recycled wood and minor additives,9.389223787631632,207,58.8323508187903,Medium,Promote closed-loop aluminum recycling
Green NAME_14323_PIP 49D,Electronics,Paper,Yes,Contains glass and colorants,0.6155576764649142,52,91.37967765677234,High,Use recycled paper packaging
Urban NAME_14324_3ME K3L,Furniture,Cardboard,Yes,Contains steel and eco resin,2.507842973113031,77,80.3001904015941,Medium,Use bamboo-based chair
Green NAME_14325_6CW FFV,Cosmetics,Bioplastic,Yes,Contains organic cotton and minor additives,0.7422663375962318,57,90.88255507079764,High,Adopt bioplastic materials
Prime NAME_14326_HO4 Y3I,Cosmetics,Plastic,No,Contains steel and binders,6.145509035346082,195,26.08674428478429,Low,Use bioplastic or glass packaging
Smart NAME_14327_MO1 YHH,Food,Bioplastic,Yes,Contains hemp and colorants,1.3273626374577263,58,91.52438230509976,High,Adopt bioplastic materials
Green NAME_14328_TEB I4F,Cosmetics,Plastic,No,Contains organic cotton and adhesives,6.1289412506842815,172,25.417878770897985,Low,Use bioplastic or glass packaging
Green NAME_14329_BV0 IPJ,Electronics,Metal,Yes,Contains hemp and binders,1.8138993829926369,100,80.422820497346,High,Switch to stainless steel components
Mini NAME_14330_D8Z 9ED,Food,Rubber,No,Contains aluminium and binders,4.0788766585882765,157,34.221275913286256,Low,Replace with natural rubber
Prime NAME_14331_STN NOT,Furniture,Paper Wrap,Yes,Contains glass and colorants,4.11553515830456,120,76.58178465884777,Medium,Use bamboo-based bed
Craft NAME_14332_PUU 4MM,Furniture,Cardboard,Yes,Contains bioplastic and starch base,2.323492035014445,79,80.66063320649937,Medium,Use bamboo-based chair
Green NAME_14333_GTJ 523,Furniture,Cardboard,Yes,Contains hemp and starch base,2.840170854176528,76,79.91034541693352,Medium,Use bamboo-based chair
Green NAME_14334_QDH Y5K,Cosmetics,Glass,Yes,Contains recycled wood and adhesives,0.9284762665856742,65,89.79104924623098,High,Encourage glass refill systems
Lite NAME_14335_RTP IJJ,Cosmetics,Fabric,Yes,Contains organic cotton and minor additives,2.6595251727647486,128,77.03046696887883,High,Use organic cotton or hemp fabrics
Urban NAME_14336_GEP RUW,Daily-use,Bioplastic,Yes,Contains bamboo and starch base,1.3472208260448308,60,92.26238324746,High,Adopt bioplastic materials
Lite NAME_14337_4R3 0EI,Daily-use,Rubber,No,Contains organic cotton and binders,4.215696773291643,160,36.76823743839732,Low,Replace with natural rubber
Mini NAME_14338_DBG FL4,Daily-use,Aluminum,Yes,Contains bamboo and minor additives,9.270146513968086,210,57.92826526259001,Medium,Promote closed-loop aluminum recycling
Lite NAME_14339_BWY AOP,Daily-use,Plastic,No,Contains glass and starch base,6.213439362169298,193,23.535223665899544,Low,Use bioplastic or glass packaging
Craft NAME_14340_H9Q YFL,Electronics,Bioplastic,Yes,Contains organic cotton and binders,1.4271243811590368,63,88.67709531563523,High,Adopt bioplastic materials
Craft NAME_14341_30E KGP,Electronics,Plastic,No,Contains hemp and minor additives,5.529599133474339,191,23.128486237340237,Low,Use bioplastic or glass packaging
Urban NAME_14342_07X OCQ,Electronics,Rubber,No,Contains steel and starch base,4.081500531376109,136,34.76971525169108,Low,Replace with natural rubber
Urban NAME_14343_67O PNG,Food,Plastic,No,Contains recycled wood and adhesives,5.681230865623588,189,27.864205491477414,Low,Use bioplastic or glass packaging
Urban NAME_14344_AG7 34J,Electronics,Rubber,No,Contains bamboo and binders,4.2127208502811415,147,34.92272429271022,Low,Replace with natural rubber
Plus NAME_14345_6ZF 6VZ,Cosmetics,Plastic,No,Contains recycled wood and adhesives,5.91129582585018,181,24.64889364398326,Low,Use bioplastic or glass packaging
Plus NAME_14346_6PC RJH,Food,Metal,Yes,Contains recycled wood and minor additives,1.7495098273396912,100,82.69779192331204,High,Switch to stainless steel components
Prime NAME_14347_P1R VZ2,Electronics,Fabric,Yes,Contains steel and colorants,2.034938442746605,110,81.71459603566419,High,Use organic cotton or hemp fabrics
Prime NAME_14348_3MM RMQ,Furniture,Paper Wrap,Yes,Contains glass and starch base,3.986957294531622,115,75.88846403568412,Medium,Use bamboo-based bed
Craft NAME_14349_VA6 A7T,Electronics,Metal,Yes,Contains aluminium and binders,1.516477512627918,97,80.31434536613455,High,Switch to stainless steel components
Prime NAME_14350_QSJ UNJ,Cosmetics,Fabric,Yes,Contains recycled wood and colorants,2.3152832600363755,120,78.89852992413839,High,Use organic cotton or hemp fabrics
Eco NAME_14351_GP0 K37,Food,Plastic,No,Contains steel and minor additives,6.383761312276023,164,23.536807321664423,Low,Use bioplastic or glass packaging
Smart NAME_14352_IUV XBA,Electronics,Bamboo,Yes,Contains hemp and eco resin,0.1415483369551648,32,96.42339855318478,High,Use bamboo-based sustainable design
Renew NAME_14353_F9H 0PW,Electronics,Aluminum,Yes,Contains hemp and binders,8.802438514039821,207,58.02438944603707,Medium,Promote closed-loop aluminum recycling
Mini NAME_14354_EKK A9O,Cosmetics,Fabric,Yes,Contains recycled wood and adhesives,2.327173540900024,120,78.3796955781018,High,Use organic cotton or hemp fabrics
Prime NAME_14355_VLM AG8,Food,Plastic,No,Contains hemp and starch base,5.867769733194276,182,27.7626270034585,Low,Use bioplastic or glass packaging
Craft NAME_14356_0FQ 04S,Food,Plastic,No,Contains hemp and minor additives,6.292729616749633,177,26.3969496194434,Low,Use bioplastic or glass packaging
Smart NAME_14357_XE4 8BQ,Food,Rubber,No,Contains organic cotton and colorants,3.655561189615689,155,33.94252275654555,Low,Replace with natural rubber
Lite NAME_14358_L9F EO5,Food,Fabric,Yes,Contains aluminium and eco resin,2.163905892417038,119,78.23625978877394,High,Use organic cotton or hemp fabrics
Green NAME_14359_V1P RGL,Daily-use,Aluminum,Yes,Contains bioplastic and adhesives,9.28171986957328,197,61.26289546414443,Medium,Promote closed-loop aluminum recycling
Eco NAME_14360_XIA A63,Food,Bamboo,Yes,Contains hemp and binders,0.1507109031656867,29,92.60482476738716,High,Use bamboo-based sustainable design
Prime NAME_14361_BYG 1PI,Cosmetics,Bioplastic,Yes,Contains bamboo and minor additives,1.3643823278556877,59,88.90253671164827,High,Adopt bioplastic materials
